cow_id,longitude,latitude,activity,headup,temp1,temp2,pressure,speed,heart_rate,accuracy,altitude,datetime
2,16.604564418128547,49.92665083535861,0,0,20.7,21.0,1004.0,0.47,71,1,394.2,2024-11-05 11:47:03
2,16.60811384104099,49.926025208895254,1,0,22.0,21.7,1053.5,1.5,79,10,392.1,2024-10-28 01:41:40
2,16.60626466472062,49.92527590291227,1,0,21.3,21.2,1059.4,2.45,69,2,392.9,2024-10-29 20:14:58
2,16.605119957541536,49.92669002085625,1,0,21.2,21.4,1022.7,2.55,74,5,391.5,2024-11-07 13:34:30
2,16.607416674350894,49.924078999771744,0,1,20.6,21.3,1075.7,2.79,65,6,391.0,2024-11-07 13:55:56
2,16.604371152015545,49.92655946036012,1,1,21.0,21.4,1029.9,1.49,75,0,393.6,2024-11-07 15:36:38
2,16.60422723132432,49.924420165644555,0,1,20.5,20.1,1072.0,0.81,70,7,394.9,2024-10-30 11:48:24
2,16.604853465352985,49.92487982030037,1,1,20.2,20.0,1059.9,2.74,77,6,392.7,2024-10-30 06:22:33
2,16.604904906052408,49.924818174119146,1,1,21.8,20.3,1060.9,2.63,71,1,395.0,2024-11-04 17:22:55
2,16.603949958515138,49.92442447205714,0,1,21.2,20.2,1082.3,2.72,69,4,392.4,2024-11-04 23:55:14
2,16.604162125602073,49.92422587153952,0,1,21.3,20.8,1020.1,1.14,61,1,390.2,2024-10-29 15:36:32
2,16.60772406568603,49.924738233870706,1,0,21.1,20.2,1078.1,1.43,73,3,392.3,2024-10-29 09:27:25
2,16.604119570639714,49.926300840166874,1,1,20.2,20.6,1022.3,1.6,68,8,394.3,2024-11-02 02:05:10
2,16.606765366255306,49.92399855076602,0,0,20.8,21.0,1059.8,0.72,66,6,390.0,2024-11-07 05:24:23
2,16.60707968564791,49.925857345101264,1,1,21.3,21.3,1007.5,1.71,67,7,390.7,2024-11-03 00:16:27
2,16.60457700682643,49.924760298781614,1,1,21.9,22.0,1082.3,1.79,76,9,391.6,2024-10-29 16:10:31
2,16.605094665586435,49.926363084142906,0,1,20.2,21.5,1023.6,2.97,72,3,391.0,2024-11-05 16:53:31
2,16.604497353642724,49.925586331122815,1,0,21.8,21.5,1042.4,2.52,74,4,390.1,2024-10-31 13:02:15
2,16.604907292559805,49.92497745891723,0,0,20.3,20.8,1003.2,0.19,73,2,393.0,2024-11-06 20:16:36
2,16.60481589795975,49.924827833898135,1,0,20.2,21.5,1078.8,1.68,79,10,393.7,2024-10-29 01:16:55
2,16.60450509257692,49.92457125165834,0,0,20.7,21.0,1095.2,2.98,80,8,392.7,2024-11-06 06:01:29
2,16.607792634501646,49.924643433881094,0,1,20.9,20.1,1094.7,0.43,73,0,391.5,2024-11-01 14:02:05
2,16.605975648694834,49.92431294818266,0,1,21.7,21.0,1038.6,1.44,61,2,393.1,2024-10-28 22:10:10
2,16.60562074070415,49.92550622394112,0,1,20.4,21.4,1013.2,1.12,76,6,393.9,2024-10-30 14:36:24
2,16.605740274235515,49.924087163735855,0,1,21.3,21.2,1064.1,0.02,68,2,390.2,2024-11-02 07:42:57
2,16.60429918694974,49.92526604729702,1,0,21.5,21.9,1088.3,2.31,67,7,394.4,2024-11-03 05:48:45
2,16.605469245533293,49.92574490250586,0,1,21.1,20.7,1028.2,0.05,77,1,390.9,2024-10-30 10:41:10
2,16.606574711402416,49.92671589946542,1,1,20.2,21.2,1051.1,1.34,78,5,392.5,2024-11-03 23:26:15
2,16.604775213564025,49.92429929415249,0,0,21.9,20.9,1030.3,1.42,77,10,393.9,2024-11-03 08:01:02
2,16.6075082135159,49.92641467957289,0,0,20.8,20.1,1066.2,1.72,62,8,393.2,2024-11-02 04:37:05
2,16.604241970899913,49.92518303973931,1,0,21.3,21.4,1087.0,0.52,66,6,391.9,2024-11-02 09:53:55
2,16.606860568279316,49.92531233201319,0,0,20.1,21.2,1046.1,2.16,80,7,390.2,2024-11-06 14:02:50
2,16.607267171231832,49.926445485219915,0,0,21.2,20.8,1052.7,0.01,70,4,394.3,2024-11-07 11:19:58
2,16.604893732326577,49.92449997713452,0,0,21.2,21.7,1008.5,2.87,73,9,392.4,2024-11-01 07:46:28
2,16.607516560768886,49.92667577448948,0,1,20.8,20.4,1003.0,1.4,68,9,392.9,2024-11-05 10:31:01
2,16.60556007027532,49.926492123629636,0,0,21.4,20.5,1043.2,2.04,71,7,392.1,2024-11-06 04:11:02
2,16.605143916651784,49.92682021865916,0,1,20.4,21.3,1060.9,1.29,69,9,392.9,2024-11-01 02:43:11
2,16.6078691383894,49.92581334206478,0,0,21.2,20.3,1065.4,1.69,71,9,394.4,2024-11-01 21:49:12
2,16.606360009628297,49.926507659419734,0,1,21.4,20.4,1071.3,0.83,68,7,391.3,2024-10-30 12:11:39
2,16.604688074568166,49.92385954430052,1,1,21.3,20.9,1070.6,0.57,79,6,392.9,2024-10-30 23:39:58
2,16.606466629965944,49.926719061241435,1,0,21.4,21.1,1016.0,1.72,77,9,391.7,2024-10-29 10:10:49
2,16.60730212397445,49.925484983121784,0,1,20.4,21.3,1037.7,0.44,74,0,392.9,2024-11-04 11:56:35
2,16.60648449703311,49.924865118278234,0,1,21.4,20.1,1036.9,0.67,77,7,390.3,2024-11-04 10:24:21
2,16.607113972474938,49.92552109834965,1,0,20.6,21.1,1072.1,2.8,64,4,393.6,2024-11-06 23:03:27
2,16.60662467524326,49.92471036771986,0,1,21.3,21.0,1041.3,1.04,75,3,392.3,2024-11-04 06:18:01
2,16.60567548682563,49.924852009452216,1,1,20.6,21.2,1019.8,2.5,72,6,390.3,2024-11-07 07:21:58
2,16.607002407573116,49.92552284718135,0,0,21.3,21.7,1017.8,0.69,78,5,393.2,2024-11-04 13:30:34
2,16.607832163311876,49.92527228933212,1,0,20.5,21.7,1084.0,1.24,67,10,394.0,2024-10-28 13:14:55
2,16.604580065476803,49.92497515533059,0,1,21.7,20.0,1066.5,1.45,67,0,392.8,2024-11-04 05:40:32
2,16.607190868044473,49.92514346240192,1,1,21.0,20.9,1034.7,0.58,69,1,394.3,2024-11-03 07:36:23
2,16.60612907752733,49.92409935575287,1,1,20.6,21.5,1019.4,2.39,76,9,392.5,2024-10-29 10:43:08
2,16.604394130962515,49.926729259313014,0,1,21.9,20.8,1013.6,0.77,62,3,394.0,2024-10-29 20:45:30
2,16.60575911054266,49.92453993907326,1,1,20.7,21.0,1034.2,2.89,63,5,391.0,2024-10-29 05:39:44
2,16.606908852926214,49.92515777892027,1,1,20.5,21.9,1053.3,2.36,76,6,392.1,2024-10-29 03:51:25
2,16.606053267847003,49.92617078721288,1,1,21.1,20.1,1023.2,0.02,76,10,392.6,2024-10-30 07:58:42
2,16.605323782576946,49.92556127183589,0,0,20.4,20.8,1066.7,2.08,75,8,391.2,2024-10-28 23:32:22
2,16.605487486602406,49.924913800267674,1,1,20.9,21.1,1019.1,1.83,67,5,394.1,2024-11-05 20:52:02
2,16.604845384556278,49.9266446980511,0,1,20.2,21.1,1076.5,2.8,75,7,391.7,2024-10-31 09:52:28
2,16.604905367856148,49.925976544626835,1,0,21.3,20.3,1096.1,1.35,77,1,391.5,2024-10-31 05:28:21
2,16.606456366725023,49.92563580508054,1,1,21.5,20.2,1087.0,2.37,64,4,392.9,2024-11-02 07:42:54
2,16.603966375696498,49.926234278270265,0,0,21.3,21.6,1028.4,1.64,66,2,391.9,2024-11-02 05:45:21
2,16.60606219894136,49.92466835167065,1,0,22.0,21.5,1066.9,2.25,76,5,390.6,2024-10-29 05:30:51
2,16.60736804336398,49.92663481463405,0,0,20.4,20.3,1068.2,2.73,75,10,393.2,2024-10-31 14:25:39
2,16.6079683373524,49.92545628030966,0,1,21.8,20.9,1040.1,0.49,77,6,394.3,2024-10-31 17:25:36
2,16.60653589351059,49.9251432363931,0,0,20.5,20.8,1057.0,0.55,69,9,394.6,2024-10-29 08:35:45
2,16.605768564956627,49.924657994725344,0,0,20.1,21.5,1095.4,1.78,70,6,390.9,2024-11-06 20:25:56
2,16.605239563582675,49.9265008248412,1,1,21.0,21.9,1096.2,1.0,62,0,391.5,2024-11-07 16:55:35
2,16.60620156079586,49.92419210455606,0,1,21.9,21.8,1028.0,2.73,60,6,392.2,2024-11-03 05:18:42
2,16.60470559177723,49.925827871285136,0,1,20.0,20.6,1051.9,1.32,80,3,390.4,2024-10-28 17:38:11
2,16.606118756240175,49.92415869039525,0,0,20.5,20.2,1031.9,2.7,73,9,391.9,2024-11-02 08:21:00
2,16.6047832822568,49.92470892702505,0,1,20.3,21.8,1095.1,0.89,70,0,394.4,2024-10-28 03:56:11
2,16.605504403223854,49.92503096889592,1,0,20.0,20.9,1033.9,0.48,72,2,394.4,2024-11-02 17:00:41
2,16.60415315995571,49.924674920007284,0,1,21.3,21.8,1091.5,1.56,77,1,393.8,2024-11-04 18:22:27
2,16.60459102614534,49.923845649625044,1,1,20.1,22.0,1074.1,2.87,78,0,393.4,2024-11-03 21:52:39
2,16.606285904777966,49.92648820836255,1,0,20.4,21.5,1062.0,0.94,60,6,393.5,2024-11-04 12:19:49
2,16.607148901834638,49.926184628913084,0,0,20.4,21.2,1046.2,1.75,80,3,391.5,2024-10-29 02:14:03
2,16.606646111134634,49.923847329659104,1,1,21.8,21.5,1026.2,1.55,78,1,390.7,2024-11-02 02:05:23
2,16.60442725435911,49.9245721555229,0,0,20.9,20.5,1004.4,1.39,61,8,394.1,2024-10-29 07:07:46
2,16.6060004095628,49.92672255129091,1,1,20.9,20.3,1068.0,1.48,74,6,393.1,2024-11-02 15:59:57
2,16.60469829955828,49.9246133445948,0,0,21.4,21.4,1010.0,0.04,67,5,391.9,2024-10-31 10:44:05
2,16.60568180263119,49.92639730226939,1,0,20.4,20.1,1027.6,2.11,64,8,394.1,2024-11-01 10:07:01
2,16.606577756653977,49.925291658651595,1,0,20.8,20.8,1029.6,0.98,78,2,392.1,2024-11-07 17:12:41
2,16.605232662488824,49.92398242087194,1,1,21.7,21.4,1030.0,1.86,65,7,392.1,2024-10-30 15:25:17
2,16.606373512158473,49.92684381029096,1,0,20.3,21.4,1060.2,0.69,69,7,394.4,2024-10-28 17:10:22
2,16.607563741126533,49.92556045423389,1,1,21.8,21.1,1000.2,2.83,70,7,392.4,2024-11-01 13:45:11
2,16.607898096109317,49.92606159326153,0,0,21.0,21.1,1058.2,2.12,64,1,391.6,2024-11-07 12:51:32
2,16.605211061342406,49.92473555814552,0,0,21.6,21.1,1087.2,0.67,63,6,393.3,2024-11-04 07:17:05
2,16.607708408900756,49.92470010176022,1,1,20.1,21.8,1089.6,2.12,68,0,394.3,2024-11-05 13:51:41
2,16.604872908060905,49.9250076381477,1,1,20.2,22.0,1024.4,1.42,63,9,392.1,2024-10-29 09:15:32
2,16.606368655080214,49.92521673926446,1,1,20.5,20.8,1020.1,1.39,78,9,394.2,2024-10-28 23:44:10
2,16.605667075113892,49.92508061183632,1,0,20.5,21.9,1064.2,0.28,61,6,392.7,2024-11-01 17:49:11
2,16.605424617953464,49.92474715902927,0,0,21.3,21.7,1042.8,0.59,80,0,391.9,2024-10-28 17:56:23
2,16.603960826665304,49.92521390101806,0,0,20.3,21.9,1024.3,2.57,65,6,390.8,2024-10-31 02:29:56
2,16.605867034845947,49.92405401794363,1,0,22.0,21.0,1043.6,2.17,80,2,392.0,2024-10-28 06:00:15
2,16.60599649531041,49.9264173240172,1,1,20.5,21.2,1091.2,2.23,75,2,390.9,2024-10-30 01:49:07
2,16.60654569575674,49.924723741191016,1,0,22.0,20.6,1048.4,1.4,77,9,393.2,2024-10-28 04:01:41
2,16.60422295283916,49.92615155258061,1,1,21.9,21.8,1044.2,2.46,60,4,390.9,2024-11-05 03:57:33
2,16.607056717103557,49.926364588985976,1,0,20.2,21.6,1085.7,1.02,79,0,393.5,2024-11-05 13:27:56
2,16.607227440236553,49.925955891884364,0,0,21.3,20.9,1037.6,1.11,74,0,392.1,2024-10-28 22:11:14
2,16.60579169473038,49.926227543717026,1,0,21.2,20.1,1086.0,0.98,76,5,390.5,2024-11-05 11:58:36
2,16.606444341758742,49.926741715737336,1,0,20.6,20.8,1081.1,1.69,80,10,391.1,2024-11-05 07:06:39
2,16.60734019681086,49.924445337034065,1,1,22.0,21.0,1003.6,0.2,74,6,394.2,2024-11-05 06:17:22
2,16.605850111697055,49.924286760150224,1,0,20.5,20.1,1048.3,2.72,63,0,393.4,2024-11-07 17:32:09
2,16.60547599390628,49.9266850195878,1,0,20.7,20.6,1091.5,0.36,67,6,391.7,2024-11-07 02:55:08
2,16.606535546464166,49.92648884607204,1,0,20.1,20.4,1097.6,1.11,79,10,390.7,2024-11-06 07:25:43
2,16.607474627802915,49.92433175554638,0,0,21.0,20.1,1035.7,0.54,62,6,392.6,2024-11-07 05:22:59
2,16.604161120456965,49.92653535219504,1,0,21.9,20.4,1021.4,2.87,79,4,391.4,2024-10-30 04:38:13
2,16.6046852077193,49.926695149207504,0,1,21.0,21.6,1089.3,2.85,60,1,392.4,2024-10-31 05:14:08
2,16.607695142899537,49.925597809940136,0,1,20.5,21.5,1073.6,0.23,69,9,392.8,2024-10-31 04:51:14
2,16.606877889118955,49.926757043660245,1,1,20.7,21.1,1007.0,1.3,69,2,392.0,2024-11-01 03:05:55
2,16.60403116623103,49.92441157001925,1,1,20.6,20.4,1029.8,0.89,61,3,394.6,2024-11-06 06:47:21
2,16.6080635486084,49.92655716453425,0,0,20.6,20.9,1064.9,1.25,63,1,391.5,2024-11-01 18:54:03
2,16.605461931711343,49.92441984461238,1,0,20.2,20.5,1096.1,1.5,66,5,391.2,2024-10-28 13:54:20
2,16.604772401350136,49.924768720695965,1,0,20.4,20.7,1051.7,2.71,66,6,393.4,2024-11-04 23:36:15
2,16.60750590720505,49.925762704688104,0,0,21.5,20.0,1048.5,0.36,76,3,394.8,2024-10-31 14:28:50
2,16.605449919000836,49.925887697404065,0,0,20.7,20.1,1087.5,1.48,66,1,393.1,2024-10-30 10:59:44
2,16.605933956293285,49.92464944194794,1,0,20.4,20.4,1059.4,0.04,74,5,392.5,2024-11-03 04:00:22
2,16.604153967314463,49.92543837197373,0,0,21.5,21.0,1014.7,1.35,66,3,393.3,2024-11-02 22:58:00
2,16.604052560571045,49.92439558380975,0,1,21.5,21.6,1014.7,2.96,77,7,390.9,2024-10-31 12:55:11
2,16.607011161591362,49.92410797476493,1,1,21.4,21.4,1017.0,2.62,75,8,391.3,2024-10-31 08:39:15
2,16.60660626089361,49.92403107241331,1,0,21.7,21.2,1057.3,1.88,78,3,391.8,2024-11-01 14:30:12
2,16.60760902289915,49.92609888893886,1,0,20.9,21.4,1081.5,1.8,75,2,390.1,2024-11-02 02:05:26
2,16.6041050221477,49.92672681597053,0,0,20.9,21.7,1072.3,1.71,70,6,394.3,2024-10-28 21:32:21
2,16.604453825085074,49.92512942355596,1,0,21.4,21.5,1024.8,1.02,64,6,394.4,2024-10-30 10:35:46
2,16.607765234341404,49.926334857636704,0,1,20.2,21.5,1092.1,2.72,77,6,391.0,2024-10-30 08:31:57
2,16.60465354658118,49.92598627413308,1,1,21.7,21.2,1038.4,2.17,60,5,391.9,2024-11-07 15:59:12
2,16.603867255400782,49.92400607206436,1,1,21.5,20.7,1055.8,0.68,73,5,391.9,2024-11-05 02:09:33
2,16.606049307107778,49.92452009995927,1,0,21.1,22.0,1071.4,2.44,73,9,393.3,2024-10-30 02:10:23
2,16.60657769781163,49.92679125761773,0,1,21.4,20.4,1055.7,0.43,65,9,394.0,2024-11-06 16:21:47
2,16.607620992592256,49.92412619321205,1,1,20.8,21.3,1035.2,2.4,60,0,392.0,2024-11-06 16:45:57
2,16.605842669829848,49.92562019584999,1,1,21.8,20.2,1075.2,2.55,73,5,391.1,2024-11-06 05:13:14
2,16.605892086175857,49.926337499419226,1,0,21.2,20.5,1003.7,1.8,62,5,394.9,2024-10-31 16:42:41
2,16.606264814256054,49.92428165358732,0,1,20.5,20.4,1097.4,0.95,73,9,393.2,2024-11-07 17:08:36
2,16.60644793527994,49.924607019988294,0,1,21.4,21.7,1009.3,1.53,79,1,390.0,2024-11-02 02:45:57
2,16.606005449051477,49.92411504285781,1,0,20.0,20.6,1001.0,0.99,65,2,391.7,2024-11-02 14:06:10
2,16.608010477546127,49.92492858191632,1,1,21.1,22.0,1039.1,1.26,65,4,390.7,2024-11-07 09:11:27
2,16.606101002425124,49.92398135342888,0,0,21.2,20.6,1040.0,1.55,61,4,391.4,2024-11-07 13:24:52
2,16.607662911154236,49.924267865336176,1,0,20.2,21.1,1054.4,0.02,70,5,391.8,2024-11-02 07:46:21
2,16.606509164459837,49.92590785168799,1,0,21.4,21.8,1048.2,2.94,61,0,392.6,2024-11-05 16:56:13
2,16.604274515992948,49.92663731821618,1,0,21.2,21.3,1057.7,1.45,68,5,394.4,2024-11-04 06:15:39
2,16.60401297802803,49.926264170469764,1,0,21.9,21.8,1032.0,0.48,72,3,391.0,2024-11-05 11:41:59
2,16.607767611401012,49.92395876585311,0,0,20.6,20.5,1017.8,1.01,72,0,390.9,2024-11-05 05:32:50
2,16.604395896443908,49.924579004824636,1,1,20.2,21.9,1068.3,1.34,70,1,394.0,2024-11-01 08:26:01
2,16.60604818356925,49.92509198999124,0,0,21.8,20.3,1000.2,2.1,72,10,392.2,2024-10-30 14:08:53
2,16.60635671278879,49.92476616586863,1,0,21.3,20.6,1027.8,0.97,74,8,393.0,2024-11-01 19:30:44
2,16.606483034259433,49.925387296180006,1,0,21.1,21.2,1074.0,2.73,66,2,393.1,2024-10-31 22:32:18
2,16.60652613321366,49.925141934696505,1,1,20.1,20.8,1054.6,2.11,73,3,391.7,2024-11-07 03:09:36
2,16.60692113654561,49.92473671022023,1,0,21.0,21.4,1027.2,1.69,75,7,390.7,2024-11-04 06:21:39
2,16.6046757813637,49.92505669029846,1,1,21.3,20.5,1059.8,2.74,62,10,392.0,2024-11-03 08:34:53
2,16.60736044078654,49.92616329680887,1,0,21.1,21.9,1036.3,2.05,77,2,393.7,2024-11-01 12:13:52
2,16.606236453243145,49.92555770395496,0,1,20.9,20.1,1058.6,2.41,67,3,393.1,2024-11-04 19:38:30
2,16.605081420106703,49.926058742746775,1,1,21.7,20.5,1054.2,0.75,68,9,391.6,2024-10-29 20:48:07
2,16.60716352079401,49.92629927823355,1,1,21.5,21.2,1071.2,1.21,65,7,390.1,2024-11-02 23:27:08
2,16.606195043607872,49.92642197911447,1,0,20.7,21.7,1091.2,0.25,68,0,392.3,2024-10-30 22:40:58
2,16.60605589558266,49.92610635818992,0,0,21.2,20.4,1077.5,0.81,77,6,393.5,2024-11-07 14:49:30
2,16.60752650019846,49.92657608231307,0,1,21.0,20.2,1092.0,0.28,77,4,394.9,2024-10-28 04:33:56
2,16.607814077503576,49.92653327628049,0,0,20.8,20.6,1061.4,2.98,77,6,391.2,2024-10-31 14:39:40
2,16.605770892604305,49.92597418856154,0,1,20.7,21.6,1092.6,1.73,67,4,391.1,2024-11-03 17:20:07
2,16.60666376124119,49.92480010674681,0,0,21.1,21.3,1095.8,2.59,69,4,390.3,2024-10-28 02:14:17
2,16.60515594853722,49.92572289561579,0,1,20.2,20.0,1079.9,2.87,75,7,394.9,2024-11-03 11:58:00
2,16.60727540933286,49.92512919769702,0,0,20.3,20.6,1003.2,2.2,64,7,391.3,2024-11-05 02:24:59
2,16.60634300177761,49.92517876347289,1,1,20.0,20.6,1044.1,2.47,73,8,390.2,2024-10-31 13:50:48
2,16.605842431626467,49.92654967081275,1,0,20.8,20.6,1014.7,1.86,64,0,394.3,2024-10-29 19:39:58
2,16.60441814911706,49.924405076350226,0,0,20.1,20.3,1019.6,2.8,70,4,392.5,2024-11-02 07:58:58
2,16.6070915585514,49.925370887212075,0,1,20.7,21.5,1014.2,2.38,63,2,391.4,2024-11-03 18:19:19
2,16.607614189259237,49.924368273926284,1,1,22.0,20.5,1053.7,0.62,79,8,392.9,2024-10-29 20:23:05
2,16.60486238592424,49.926323191956904,0,0,21.7,21.0,1014.0,0.01,80,5,391.9,2024-11-04 09:32:34
2,16.606262466960835,49.92653846489267,0,0,20.8,21.2,1090.4,1.01,60,8,390.3,2024-10-29 10:46:54
2,16.60711313277725,49.92657812634291,1,0,21.8,20.8,1043.6,1.0,69,7,391.4,2024-11-05 02:00:33
2,16.60527088602486,49.92625005733693,0,0,21.7,20.6,1013.1,0.87,77,0,394.8,2024-11-04 12:13:16
2,16.608017723281073,49.92527609104357,1,0,20.9,20.8,1059.9,1.79,66,0,390.4,2024-11-07 23:17:38
2,16.6053158728103,49.9251552396904,0,1,20.4,21.6,1042.4,2.03,72,8,390.9,2024-11-04 14:18:35
2,16.606305545835944,49.92507286723045,1,1,20.8,21.6,1056.6,0.54,71,9,392.3,2024-11-03 18:53:04
2,16.604940628843742,49.92596971048378,0,1,20.6,20.9,1035.7,0.69,73,5,394.9,2024-10-31 22:12:17
2,16.606431574180995,49.92413367621693,0,0,20.7,20.1,1020.2,0.13,79,9,393.5,2024-11-07 01:18:45
2,16.606365513158817,49.925120584377986,1,0,21.0,21.3,1068.5,2.03,75,5,390.6,2024-10-28 19:54:22
2,16.605214874259996,49.92563490645032,1,1,21.3,21.2,1069.3,1.48,62,3,390.7,2024-10-28 16:28:18
2,16.604435983763942,49.926464496240854,0,0,20.3,21.0,1088.5,0.97,74,1,390.8,2024-11-01 06:40:12
2,16.604179148412992,49.92484995119561,1,0,21.8,21.4,1089.3,2.61,67,0,394.6,2024-11-06 17:24:21
2,16.607580769171904,49.925642940644494,1,0,20.5,21.7,1069.7,2.1,80,8,394.7,2024-11-03 17:16:56
2,16.604381783635038,49.9249009103454,0,0,20.5,21.7,1001.1,2.25,62,3,391.2,2024-10-30 01:48:46
2,16.605949619211053,49.924820406761974,0,1,20.6,21.2,1084.0,0.76,60,8,394.6,2024-11-06 23:57:44
2,16.604452569352823,49.92632454792248,1,1,20.9,21.4,1006.1,1.18,73,3,390.2,2024-11-05 05:22:36
2,16.60551787211625,49.92476847389457,0,0,21.6,20.3,1094.2,1.39,76,0,392.4,2024-11-04 19:53:13
2,16.60488509170212,49.92640260056114,1,0,20.9,21.9,1091.1,1.24,70,1,390.8,2024-11-03 06:41:57
2,16.606965064924786,49.92650380157968,1,0,21.2,20.0,1098.1,2.81,68,5,392.5,2024-11-03 06:19:07
2,16.606642749715977,49.924595030771066,0,0,20.1,21.1,1047.1,0.5,69,9,390.6,2024-11-02 18:18:27
2,16.604778722753405,49.92638701590235,1,0,20.1,21.8,1014.4,1.0,67,4,390.9,2024-10-29 07:29:38
2,16.606609736751786,49.92496022560037,1,0,21.8,21.0,1080.5,1.61,72,8,392.2,2024-10-30 01:38:42
2,16.606040965687715,49.924392202843855,1,0,20.8,21.4,1033.9,2.6,70,4,390.2,2024-10-29 15:01:15
2,16.606142155839937,49.925895151069405,0,1,20.8,21.9,1064.6,2.75,76,4,393.3,2024-11-05 19:14:46
2,16.60508689785828,49.92495644415105,0,0,21.0,21.5,1051.3,2.23,76,3,391.7,2024-11-01 21:08:30
2,16.607667158098682,49.9244142858409,0,1,21.6,21.3,1063.9,0.37,80,5,392.4,2024-11-02 08:03:29
2,16.605256622375045,49.925713281187214,1,0,21.9,21.0,1080.0,2.84,76,2,390.5,2024-11-02 00:20:18
2,16.60563319422146,49.92653429062582,1,1,20.6,20.8,1063.5,1.32,68,5,394.7,2024-10-31 16:52:43
2,16.604687113876963,49.92421638224644,1,0,21.4,21.7,1069.4,0.47,80,6,394.7,2024-10-30 05:04:19
2,16.605624749735888,49.92510715608674,1,0,21.1,21.2,1039.3,1.16,65,3,394.2,2024-10-30 09:44:35
2,16.60429317576341,49.92463276198439,0,1,21.7,21.6,1052.3,1.3,69,9,390.8,2024-11-04 08:44:55
2,16.60810069028635,49.926158456220946,0,1,20.4,21.6,1072.8,1.82,79,3,394.2,2024-11-05 01:09:45
2,16.60779270339054,49.92399907070721,0,0,21.6,20.7,1061.4,2.66,60,10,391.6,2024-11-05 08:08:19
2,16.60399058653423,49.924022748734856,0,1,20.5,21.6,1016.1,0.85,63,2,391.9,2024-11-04 03:39:35
2,16.6042407777256,49.92513025182903,1,0,21.9,21.6,1067.9,2.98,70,7,392.7,2024-11-07 23:08:38
2,16.608007125256588,49.92392730279435,0,0,20.6,20.5,1013.4,1.29,61,8,394.2,2024-11-04 22:46:50
2,16.60460266795532,49.92440791091366,1,0,21.4,20.4,1098.9,2.2,62,3,392.2,2024-11-04 02:32:40
2,16.604323657569815,49.924246578393735,1,0,21.3,21.1,1003.3,2.53,63,4,392.2,2024-11-03 23:30:06
2,16.607374290527,49.92451549558847,0,0,20.8,21.5,1066.2,3.0,78,9,393.8,2024-11-07 13:41:04
2,16.60391938677171,49.92668109300373,0,0,20.2,20.5,1061.6,0.07,61,1,393.7,2024-11-03 08:30:45
2,16.607497658328956,49.92610771818315,1,0,20.7,21.0,1070.2,0.95,62,5,393.3,2024-11-07 09:57:51
2,16.606651928234978,49.92460660029697,1,1,21.3,21.8,1066.8,0.38,68,3,392.7,2024-11-07 18:37:43
2,16.606418837344098,49.92673141496874,0,1,20.2,20.6,1016.2,0.14,63,8,393.5,2024-10-29 00:37:47
2,16.60464570500431,49.92547798514494,1,0,20.9,20.0,1090.6,2.04,63,5,392.1,2024-10-29 14:22:44
2,16.60679636544074,49.92432147180348,1,1,21.5,20.8,1087.4,2.08,66,1,390.2,2024-10-30 19:15:10
2,16.6051034337364,49.92627814803603,1,1,20.1,20.7,1064.6,2.98,60,1,391.1,2024-10-31 09:34:59
2,16.604409413841935,49.925707156006595,0,0,21.2,21.6,1075.4,2.55,61,4,394.8,2024-11-05 14:31:01
2,16.604841372550794,49.92508235913026,0,0,21.8,22.0,1019.2,2.7,60,10,394.3,2024-11-04 03:49:10
2,16.605726694541264,49.92496760539963,1,0,22.0,20.7,1085.2,2.21,62,1,390.5,2024-11-02 10:10:14
2,16.605511709458042,49.92538514519275,1,0,21.1,21.4,1084.5,0.78,61,3,391.1,2024-11-01 21:16:16
2,16.607199760141903,49.926470748755634,0,0,20.7,20.3,1027.3,0.3,74,0,391.2,2024-11-02 02:09:23
2,16.604414206382366,49.926831978722014,1,1,21.5,20.3,1053.4,1.71,80,5,391.7,2024-11-02 21:17:03
2,16.605464047339307,49.92474843259693,1,0,20.0,21.7,1086.3,2.0,60,3,393.7,2024-11-07 20:38:03
2,16.605370576596435,49.92586399893548,1,1,21.9,21.7,1094.7,2.12,77,3,394.1,2024-11-01 17:37:38
2,16.60553876448533,49.92573015902427,1,0,20.2,20.9,1087.2,1.96,62,1,390.6,2024-11-02 00:24:17
2,16.607158459700166,49.92657571155585,0,1,21.8,20.5,1055.5,2.35,71,0,392.8,2024-10-30 23:47:39
2,16.605124852203282,49.924471392508245,0,0,20.2,20.3,1064.3,1.89,60,3,390.7,2024-10-28 22:48:20
2,16.604243760064154,49.92496108976976,0,0,21.9,20.2,1003.9,0.71,60,7,390.9,2024-11-07 10:33:41
2,16.60653735278504,49.924698005103906,1,0,20.1,21.9,1053.6,1.92,68,7,393.2,2024-10-28 19:20:26
2,16.605201373302094,49.92448530238131,1,1,21.2,21.5,1022.1,0.87,69,9,391.0,2024-11-01 09:55:34
2,16.607712477387572,49.924734454084955,1,1,21.7,21.4,1082.1,2.34,62,0,390.9,2024-11-05 16:38:42
2,16.60701932974393,49.926706269430674,0,0,21.7,21.7,1056.6,2.79,72,6,392.2,2024-11-07 00:32:09
2,16.604434231174107,49.92593742774178,0,0,20.6,21.5,1055.7,2.17,63,7,392.2,2024-10-31 12:20:22
2,16.604512187115386,49.9249194634805,0,0,20.9,20.4,1070.1,2.41,65,0,390.5,2024-11-03 12:04:14
2,16.604547017674033,49.92674474315784,1,0,20.7,21.9,1065.4,2.62,72,3,391.3,2024-11-04 08:16:27
